"","seqn","sddsrvyr","ridstatr","riagendr","ridageyr","ridreth1","ridexmon","dmdcitzn","dmdeduc2","dmdmartl","sialang","siaproxy","siaintrp","fialang","fiaproxy","fiaintrp","mialang","miaproxy","miaintrp","dmdhhsiz","dmdfmsiz","dmdhrgnd","dmdhrage","dmdhredu","dmdhrmar","wtint2yr","wtmec2yr","sdmvpsu","sdmvstra","indhhin2","indfmin2","indfmpir","year"
"4915",46389,5,2,1,79,3,2,1,5,1,1,2,2,1,2,2,1,2,2,2,2,2,76,2,1,28153.114415,27640.921197,1,67,7,7,2.63,"2007-2008"
"4932",46406,5,2,1,76,3,1,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,76,3,1,27231.531935,27170.134284,1,65,8,8,3.65,"2007-2008"
"4934",46408,5,2,1,56,1,1,1,2,1,1,2,2,1,2,2,1,2,2,3,3,2,51,5,1,15898.417051,17050.211887,1,66,8,8,2.68,"2007-2008"
"4939",46413,5,2,2,21,3,2,1,4,5,1,2,2,1,2,2,1,2,2,5,5,1,43,3,1,70428.768888,71033.709016,1,67,9,9,2.49,"2007-2008"
"4951",46425,5,2,1,50,4,1,1,5,1,1,2,2,1,2,2,1,2,2,3,3,1,50,5,1,22436.10665,22311.77178,1,68,14,14,4.8,"2007-2008"
"4954",46428,5,2,1,71,4,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,71,3,1,10235.688769,10303.445932,1,67,6,6,1.94,"2007-2008"
"4971",46445,5,2,1,25,2,2,1,4,5,1,2,2,1,2,2,1,2,2,3,3,1,61,4,1,33184.384414,34071.49686,1,71,5,5,1.25,"2007-2008"
"4977",46451,5,2,2,75,3,2,1,3,1,1,2,2,1,2,2,1,2,2,3,3,1,76,4,1,31872.933798,31113.951115,2,64,7,7,1.99,"2007-2008"
"4981",46455,5,2,2,39,5,1,1,3,1,1,2,2,1,2,2,1,2,2,6,6,1,51,3,1,33149.298519,34468.062791,2,67,4,4,0.53,"2007-2008"
"4983",46457,5,2,1,43,3,2,1,4,1,1,2,2,1,2,2,1,2,2,4,4,1,43,4,1,116710.080329,120766.666868,1,69,15,15,5,"2007-2008"
"4984",46458,5,2,1,61,4,2,1,4,1,1,2,2,1,2,2,1,2,2,5,5,2,55,5,1,5603.772325,6081.057146,1,62,15,15,5,"2007-2008"
"4988",46462,5,2,1,27,1,2,1,5,1,1,2,2,1,2,2,1,2,2,2,2,1,27,5,1,24677.025441,24631.036365,2,64,14,14,5,"2007-2008"
"4994",46468,5,2,2,60,4,2,1,2,1,1,2,2,1,2,2,1,2,2,3,3,1,60,3,1,10882.707368,10629.284792,1,59,8,8,2.77,"2007-2008"
"5001",46475,5,2,1,60,4,1,1,4,1,1,2,2,1,2,2,1,2,2,2,2,1,60,4,1,8511.4591,8621.915524,2,66,7,7,2.5,"2007-2008"
"5006",46480,5,2,1,22,2,2,2,3,5,2,2,2,2,2,2,2,2,2,6,6,2,33,3,1,21719.93559,22393.592918,1,62,4,4,0.65,"2007-2008"
"5007",46481,5,2,1,75,3,1,1,5,1,1,2,2,1,2,2,1,2,2,3,3,1,75,5,1,27388.783173,28128.543567,2,68,15,15,5,"2007-2008"
"5016",46490,5,2,1,53,3,2,1,3,1,1,2,2,1,2,2,1,2,2,4,4,1,53,3,1,21572.249638,22521.085841,1,67,4,4,0.9,"2007-2008"
"5018",46492,5,2,2,66,3,2,1,5,1,1,2,2,1,2,2,1,2,2,2,2,2,66,5,1,59356.356426,70522.677041,1,60,5,5,1.61,"2007-2008"
"5021",46495,5,2,2,75,3,2,1,4,1,1,2,2,1,2,2,1,2,2,2,2,1,79,3,1,33345.316264,33905.945152,2,62,7,7,2.5,"2007-2008"
"5030",46504,5,2,2,42,2,1,1,3,1,2,2,2,1,2,2,2,2,2,4,4,1,51,4,1,22016.686323,22345.227749,1,72,9,9,2.66,"2007-2008"
"5036",46510,5,2,1,34,4,2,1,2,1,1,2,2,1,2,2,1,2,2,4,4,2,31,5,1,20085.458704,21445.71538,2,64,8,8,2.36,"2007-2008"
"5040",46514,5,2,2,61,3,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,68,1,1,63818.812762,66675.574234,2,59,6,6,2.14,"2007-2008"
"5046",46520,5,2,2,28,3,2,2,4,5,1,2,2,1,2,2,1,2,2,7,7,1,52,3,1,52352.375018,54225.892675,1,64,4,4,0.55,"2007-2008"
"5048",46522,5,2,2,61,3,2,1,4,1,1,2,2,1,2,2,1,2,2,2,2,2,61,4,1,84302.957112,87876.926333,2,61,15,15,5,"2007-2008"
"5052",46526,5,2,2,55,3,2,1,4,1,1,2,2,1,2,2,1,2,2,2,2,2,55,4,1,95352.038125,95049.186284,1,60,14,14,5,"2007-2008"
"5054",46528,5,2,1,76,3,2,1,4,1,1,2,2,1,2,2,1,2,2,2,2,1,76,4,1,28153.114415,29027.01756,1,67,7,7,2.78,"2007-2008"
"5062",46536,5,2,2,79,3,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,1,80,2,1,31860.187616,30969.978412,1,61,7,7,2.56,"2007-2008"
"5068",46542,5,2,2,32,3,2,1,2,1,1,2,2,1,2,2,1,2,2,4,4,2,32,2,1,38426.179494,39459.275364,2,63,14,14,3.77,"2007-2008"
"5073",46547,5,2,1,74,3,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,2,73,3,1,30052.773793,34654.288231,1,60,10,10,5,"2007-2008"
"5080",46554,5,2,1,48,3,2,1,5,1,1,2,2,1,2,2,1,2,2,4,4,2,43,4,1,107335.642923,119313.623148,2,63,15,15,4.72,"2007-2008"
"5090",46564,5,2,2,65,1,1,1,1,3,1,2,2,1,2,2,1,2,2,5,5,2,39,4,1,7280.467062,7870.42862,1,71,14,14,3.52,"2007-2008"
"5092",46566,5,2,2,48,2,1,2,3,1,1,2,2,1,2,2,1,2,2,4,4,1,45,5,1,22291.904881,22624.553225,2,66,15,15,5,"2007-2008"
"5094",46568,5,2,2,26,2,1,2,3,1,2,2,2,1,2,2,2,2,2,2,2,1,29,3,1,35235.442458,35586.110551,1,72,8,8,3.29,"2007-2008"
"5097",46571,5,2,2,61,1,1,1,3,1,1,2,2,1,2,2,1,2,2,2,2,2,61,3,1,7277.593295,7176.594714,2,66,14,14,5,"2007-2008"
"5100",46574,5,2,2,41,1,2,1,5,1,1,2,2,1,2,2,1,2,2,3,3,1,36,5,1,22806.963625,22538.48111,1,69,14,14,4.66,"2007-2008"
"5103",46577,5,2,1,62,3,2,1,5,1,1,2,2,1,2,2,1,2,2,2,2,2,59,5,1,47908.546222,48298.366724,2,62,15,15,5,"2007-2008"
"5106",46580,5,2,2,58,3,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,58,4,1,96663.55644,96356.539027,2,63,15,15,5,"2007-2008"
"5108",46582,5,2,1,37,2,1,1,4,1,1,2,2,1,2,2,1,2,2,3,3,1,37,4,1,31966.843284,34759.286384,1,72,9,9,3.2,"2007-2008"
"5120",46594,5,2,2,60,4,2,1,3,1,1,2,2,1,2,2,1,2,2,3,3,1,60,2,1,9037.014557,8963.329353,2,74,10,10,3.86,"2007-2008"
"5124",46598,5,2,1,35,2,2,2,3,1,2,2,2,2,2,2,2,2,2,6,6,2,33,3,1,23923.858409,25117.349994,1,62,4,4,0.65,"2007-2008"
"5129",46603,5,2,2,73,3,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,2,73,3,1,35990.287526,41088.874308,1,60,5,5,1.68,"2007-2008"
"5133",46607,5,2,1,44,1,2,1,4,1,1,2,2,1,2,2,1,2,2,4,4,1,44,4,1,24613.893363,25381.653207,1,71,10,10,3.24,"2007-2008"
"5139",46613,5,2,1,39,5,1,2,1,1,1,2,1,1,2,1,1,2,1,6,6,1,39,1,1,20958.35935,21956.361493,2,67,1,1,0.06,"2007-2008"
"5145",46619,5,2,1,79,3,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,79,3,1,35880.507189,35377.341306,1,69,7,7,3.14,"2007-2008"
"5147",46621,5,2,2,38,3,1,1,3,1,1,2,2,1,2,2,1,2,2,4,4,2,38,3,1,78221.200331,78252.726166,1,59,14,14,3.78,"2007-2008"
"5153",46627,5,2,2,73,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,80,2,1,8080.104614,9076.754241,2,71,7,7,2.63,"2007-2008"
"5159",46633,5,2,2,33,3,1,1,3,1,1,2,2,1,2,2,1,2,2,3,3,1,34,4,1,36501.63969,36829.944755,2,59,3,3,0.63,"2007-2008"
"5168",46642,5,2,1,61,1,1,1,1,1,1,2,2,1,2,2,2,2,2,5,5,2,60,2,1,8605.549653,10176.573265,1,66,3,3,0.46,"2007-2008"
"5175",46649,5,2,2,42,3,2,1,5,1,1,2,2,1,2,2,1,2,2,4,4,2,42,5,1,80591.332426,80702.135415,1,67,15,15,5,"2007-2008"
"5183",46657,5,2,1,74,3,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,2,72,2,1,28153.114415,28102.556994,1,67,6,6,2.34,"2007-2008"
"5186",46660,5,2,1,39,1,1,1,3,1,1,2,2,1,2,2,1,2,2,4,4,2,40,3,1,25488.745069,27715.298052,1,65,10,10,3.2,"2007-2008"
"5190",46664,5,2,1,47,3,2,1,4,1,1,2,2,1,2,2,1,2,2,3,3,2,42,3,1,72445.236257,72431.457691,1,60,10,10,4.08,"2007-2008"
"5191",46665,5,2,1,57,3,1,1,5,1,1,2,2,1,2,2,1,2,2,4,4,1,57,5,1,66478.663049,68928.201762,1,70,15,15,5,"2007-2008"
"5192",46666,5,2,1,50,3,2,1,4,1,1,2,2,1,2,2,1,2,2,3,3,1,50,4,1,63806.113335,63922.778367,1,60,14,14,5,"2007-2008"
"5201",46675,5,2,2,23,3,2,1,2,5,1,2,2,1,2,2,1,2,2,3,3,1,44,4,1,83430.809302,88137.218546,2,64,14,14,5,"2007-2008"
"5218",46692,5,2,1,78,3,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,2,75,4,1,30137.047977,32585.057678,2,63,7,7,2.86,"2007-2008"
"5239",46713,5,2,2,51,3,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,2,51,3,1,95352.038125,95049.186284,1,60,14,14,5,"2007-2008"
"5258",46732,5,2,1,77,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,75,1,1,6468.351302,6784.342159,1,62,3,3,1.02,"2007-2008"
"5259",46733,5,2,2,41,3,2,1,3,5,1,2,2,1,2,2,1,2,2,4,4,1,69,3,1,30055.17538,31733.06557,1,61,8,8,2.42,"2007-2008"
"5264",46738,5,2,2,21,5,1,1,4,5,1,2,2,1,2,2,1,2,2,5,5,1,49,4,1,64281.648506,66294.501761,1,70,15,15,5,"2007-2008"
"5266",46740,5,2,2,44,1,1,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,44,5,1,25274.173117,24976.646727,1,66,5,5,1.68,"2007-2008"
"5267",46741,5,2,1,38,3,2,1,2,1,1,2,2,1,2,2,1,2,2,4,4,2,34,2,1,23077.546253,24085.766501,1,61,5,5,0.97,"2007-2008"
"5278",46752,5,2,2,39,1,1,2,5,1,2,2,2,1,2,2,2,2,2,3,3,1,37,2,1,25990.375386,26403.704902,1,66,5,5,1.16,"2007-2008"
"5279",46753,5,2,1,59,1,1,2,5,1,2,2,2,2,2,2,2,2,2,3,3,1,59,5,1,17560.193207,18832.378972,2,65,7,7,2.27,"2007-2008"
"5283",46757,5,2,2,31,1,2,1,3,1,1,2,2,1,2,2,1,2,2,4,4,1,33,3,1,17536.868053,17810.889184,2,60,14,14,3.87,"2007-2008"
"5289",46763,5,2,2,34,1,1,2,2,1,2,2,2,2,2,2,2,2,2,7,7,1,61,1,1,20473.359787,21167.142965,2,72,8,6,0.66,"2007-2008"
"5292",46766,5,2,2,20,3,2,1,4,5,1,2,2,1,2,2,1,2,2,6,6,2,52,5,1,76491.237315,78066.158774,2,74,15,15,5,"2007-2008"
"5294",46768,5,2,2,59,3,2,1,5,1,1,2,2,1,2,2,1,2,2,2,2,2,59,5,1,96663.55644,96356.539027,2,63,15,15,5,"2007-2008"
"5295",46769,5,2,1,27,3,2,1,4,1,1,2,2,1,2,2,1,2,2,3,3,1,27,4,1,98492.872148,108944.567458,2,63,10,10,3.69,"2007-2008"
"5302",46776,5,2,2,73,3,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,2,73,3,1,35990.287526,34984.678721,1,60,10,10,5,"2007-2008"
"5306",46780,5,2,1,57,3,1,1,5,1,1,2,2,1,2,2,1,2,2,2,2,1,57,5,1,75788.03137,79280.068005,1,65,14,14,5,"2007-2008"
"5326",46800,5,2,1,68,3,2,1,5,1,1,2,2,1,2,2,1,2,2,2,2,1,68,5,1,49330.978908,50485.978655,1,63,15,15,5,"2007-2008"
"5327",46801,5,2,1,29,3,2,1,4,1,1,2,2,1,2,2,1,2,2,3,3,1,29,4,1,81517.408584,84512.898915,1,67,14,14,4.66,"2007-2008"
"5330",46804,5,2,2,40,4,2,1,5,1,1,2,2,1,2,2,1,2,2,3,3,1,42,5,1,24997.064529,25849.962111,1,64,6,6,1.75,"2007-2008"
"5333",46807,5,2,1,66,3,2,1,2,1,1,2,2,1,2,2,1,2,2,5,5,2,49,4,1,19043.687101,20518.488227,1,61,5,5,0.94,"2007-2008"
"5338",46812,5,2,2,58,3,1,1,5,1,1,2,2,1,2,2,1,2,2,2,2,1,68,5,1,87778.705525,91292.704614,1,65,8,8,3.29,"2007-2008"
"5354",46828,5,2,1,72,3,2,1,3,1,1,2,2,1,2,2,1,2,2,3,3,2,68,2,1,8967.720532,11227.335065,1,60,5,5,1.34,"2007-2008"
"5361",46835,5,2,1,49,4,1,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,49,3,1,41292.306634,44551.579366,2,65,15,15,5,"2007-2008"
"5364",46838,5,2,1,75,3,2,1,5,1,1,2,2,1,2,2,1,2,2,2,2,1,75,5,1,30052.773793,29506.019829,1,60,15,15,5,"2007-2008"
"5372",46846,5,2,2,78,3,1,2,1,1,1,2,1,1,2,2,1,2,1,7,7,1,80,1,1,10395.612454,10980.89514,2,66,7,7,1.09,"2007-2008"
"5378",46852,5,2,2,31,3,2,1,5,1,1,2,2,1,2,2,1,2,2,5,5,1,31,3,1,32490.825788,32890.651745,2,64,7,7,1.41,"2007-2008"
"5379",46853,5,2,1,61,3,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,1,61,2,1,53088.2953,51939.933025,2,63,10,10,5,"2007-2008"
"5383",46857,5,2,2,72,3,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,1,76,1,1,41869.277142,41119.99046,2,60,8,8,3.92,"2007-2008"
"5388",46862,5,2,1,50,3,2,1,4,1,1,2,2,1,2,2,1,2,2,3,3,1,50,4,1,63806.113335,63922.778367,1,60,15,15,5,"2007-2008"
"5390",46864,5,2,2,46,3,2,1,4,1,1,2,2,1,2,2,1,2,2,5,5,1,51,5,1,79169.180089,79538.221146,1,64,9,9,2.49,"2007-2008"
"5402",46876,5,2,2,61,2,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,59,2,1,7294.599204,7262.847426,2,61,9,9,4.5,"2007-2008"
"5409",46883,5,2,2,55,1,2,1,2,1,1,2,2,1,2,2,1,2,2,3,3,1,61,4,1,10757.622564,10630.984331,2,63,9,9,3.13,"2007-2008"
"5414",46888,5,2,2,52,3,2,1,5,1,1,2,2,1,2,2,1,2,2,6,6,2,52,5,1,84879.680831,85616.779973,2,74,15,15,5,"2007-2008"
"5425",46899,5,2,1,56,1,1,1,5,1,1,2,2,1,2,2,1,2,2,3,3,1,56,5,1,10622.508056,11392.078377,1,65,15,15,5,"2007-2008"
"5426",46900,5,2,1,54,3,2,1,2,1,1,2,2,1,2,2,1,2,2,6,6,1,54,2,1,72231.705116,80454.418208,2,63,7,7,1.23,"2007-2008"
"5427",46901,5,2,1,40,2,1,1,3,1,1,2,2,1,2,2,1,2,2,5,5,1,40,3,1,16596.326993,17559.001327,1,73,14,14,3.52,"2007-2008"
"5432",46906,5,2,1,52,1,1,1,4,1,1,2,2,1,2,2,1,2,2,4,4,1,52,4,1,15232.987003,15708.136365,1,71,15,15,5,"2007-2008"
"5435",46909,5,2,1,68,3,2,1,4,1,1,2,2,1,2,2,1,2,2,2,2,2,56,4,1,81571.68296,79807.191505,2,64,10,10,4.86,"2007-2008"
"5437",46911,5,2,2,77,3,2,1,3,1,1,1,2,1,2,2,1,1,2,2,2,1,76,3,1,33715.313253,33847.189621,1,67,14,14,5,"2007-2008"
"5460",46934,5,2,2,49,5,2,1,4,1,1,2,2,1,2,2,1,2,2,2,2,1,52,4,1,105878.353501,111452.416221,1,69,8,8,3.65,"2007-2008"
"5462",46936,5,2,1,75,2,2,1,3,1,1,2,2,1,2,2,2,2,2,2,2,1,75,3,1,6468.351302,6658.176784,1,62,14,14,5,"2007-2008"
"5466",46940,5,2,1,62,1,2,2,1,1,2,2,2,2,2,2,2,2,2,7,7,1,38,2,1,6344.364727,7332.134638,2,61,7,7,0.96,"2007-2008"
"5478",46952,5,2,2,22,1,1,2,5,5,1,2,2,1,2,2,1,2,2,7,1,1,43,5,1,15811.031825,16690.043505,2,68,15,2,0.77,"2007-2008"
"5481",46955,5,2,1,55,3,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,1,55,2,1,102792.35734,104663.665271,1,69,6,6,2.34,"2007-2008"
"5483",46957,5,2,2,42,3,2,1,5,1,1,2,2,1,2,2,1,2,2,2,2,1,39,5,1,107369.693862,106601.842733,2,61,15,15,5,"2007-2008"
"5502",46976,5,2,2,38,3,2,1,3,1,1,2,2,1,2,2,1,2,2,4,4,1,39,4,1,96184.722242,96898.400973,1,69,14,14,4.36,"2007-2008"
"5505",46979,5,2,2,61,3,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,2,61,3,1,69052.177912,82042.5096,2,60,6,6,2.14,"2007-2008"
"5509",46983,5,2,1,70,3,1,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,70,3,1,31035.468546,31071.384188,2,67,5,5,1.53,"2007-2008"
"5524",46998,5,2,2,23,1,1,2,4,6,2,2,2,2,2,2,2,2,2,7,7,1,52,2,1,18927.522231,19979.794676,2,72,6,6,0.7,"2007-2008"
"5531",47005,5,2,1,53,3,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,1,53,1,1,25211.307341,27716.515754,2,59,4,4,1.29,"2007-2008"
"5532",47006,5,2,2,32,2,1,1,5,1,1,2,2,1,2,2,1,2,2,4,4,1,34,3,1,28751.242431,29208.478502,2,65,7,7,1.79,"2007-2008"
"5538",47012,5,2,2,61,3,1,1,5,1,1,2,2,1,2,2,1,2,2,2,2,1,62,5,1,45831.354851,48498.280263,1,70,15,15,5,"2007-2008"
"5559",47033,5,2,2,34,3,2,1,3,1,1,2,2,1,2,2,1,2,2,6,6,2,34,3,1,36501.161996,36515.87322,2,64,6,6,1.09,"2007-2008"
"5565",47039,5,2,2,30,1,1,2,2,1,2,2,2,2,2,2,2,2,2,7,4,1,27,2,1,12111.86877,14321.931717,2,69,7,4,0.85,"2007-2008"
"5573",47047,5,2,2,26,3,2,1,5,1,1,2,2,1,2,2,1,2,2,2,2,2,26,5,1,107289.524345,114728.423742,1,69,14,14,5,"2007-2008"
"5574",47048,5,2,1,30,1,1,1,4,1,1,2,2,1,2,2,1,2,2,6,6,1,30,4,1,21807.732796,22510.525888,1,65,9,9,2.1,"2007-2008"
"5581",47055,5,2,2,70,3,1,1,4,1,1,2,2,1,2,2,1,2,2,2,2,2,70,4,1,34642.82596,34699.461322,2,68,10,10,5,"2007-2008"
"5589",47063,5,2,2,40,1,1,2,3,1,2,2,2,2,2,2,2,2,2,7,7,1,37,3,1,15443.128557,15951.037048,2,68,8,8,1.41,"2007-2008"
"5590",47064,5,2,2,30,3,2,1,2,1,1,2,2,1,2,2,1,2,2,4,4,1,25,2,1,35611.355795,35931.65342,2,59,3,3,0.52,"2007-2008"
"5609",47083,5,2,2,36,3,1,1,2,1,1,2,2,1,2,2,1,2,2,4,4,1,51,5,1,60428.027586,60876.39607,1,70,15,15,5,"2007-2008"
"5613",47087,5,2,2,63,2,1,1,5,1,2,2,2,2,2,2,1,2,2,2,2,1,66,5,1,10138.948889,10413.395552,1,72,14,14,5,"2007-2008"
"5622",47096,5,2,2,46,3,2,1,5,1,1,2,2,1,2,2,1,2,2,4,4,2,46,5,1,97373.946729,99236.780996,2,63,15,15,4.83,"2007-2008"
"5624",47098,5,2,1,38,3,2,1,4,1,1,2,2,1,2,2,1,2,2,4,4,1,38,4,1,74269.382307,74859.232379,1,64,14,14,4.01,"2007-2008"
"5632",47106,5,2,1,72,4,1,1,5,1,1,2,2,1,2,2,1,2,2,4,4,1,72,5,1,10810.227513,11516.922745,1,68,9,9,2.91,"2007-2008"
"5637",47111,5,2,1,47,3,2,1,3,1,1,2,2,1,2,2,1,2,2,3,3,2,50,3,1,107335.642923,119313.623148,2,63,8,8,2.95,"2007-2008"
"5641",47115,5,2,2,63,3,1,1,5,1,1,2,2,1,2,2,1,2,2,2,2,1,62,5,1,69611.644199,70420.174054,2,70,15,15,5,"2007-2008"
"5646",47120,5,2,1,37,4,1,1,5,1,1,2,2,1,2,2,1,2,2,4,4,2,37,4,1,22065.460784,23222.662684,1,68,10,10,3.39,"2007-2008"
"5658",47132,5,2,1,69,2,1,1,5,1,1,2,2,1,2,2,2,2,2,2,2,2,70,5,1,7799.133473,8188.095788,2,66,10,10,4.64,"2007-2008"
"5662",47136,5,2,2,62,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,74,5,1,4625.711085,4877.944227,2,69,3,3,0.86,"2007-2008"
"5670",47144,5,2,2,33,4,1,1,5,1,1,2,2,1,2,2,1,2,2,3,3,2,33,5,1,28954.697638,28818.031876,2,67,15,15,5,"2007-2008"
"5672",47146,5,2,1,40,1,2,2,4,1,2,2,2,2,2,2,2,2,2,6,6,1,40,4,1,18303.719761,18839.452695,2,64,5,5,0.7,"2007-2008"
"5673",47147,5,2,2,22,1,2,1,4,1,1,2,2,1,2,2,1,2,2,3,3,1,24,3,1,13662.138053,13798.105578,1,60,5,5,1.34,"2007-2008"
"5675",47149,5,2,2,21,1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,1,24,2,1,18157.729099,18828.6521,2,64,5,5,1.25,"2007-2008"
"5676",47150,5,2,1,34,2,2,1,4,1,1,2,2,1,2,2,1,2,2,4,4,1,34,4,1,26803.807544,27243.551077,2,62,8,8,2.48,"2007-2008"
"5678",47152,5,2,2,29,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,1,31,2,1,15981.857596,16140.911297,1,62,6,6,1.69,"2007-2008"
"5681",47155,5,2,2,20,2,2,1,2,5,1,2,2,1,2,2,1,2,2,6,1,1,48,1,1,27883.911726,28557.143149,2,61,5,1,0.05,"2007-2008"
"5683",47157,5,2,1,70,3,1,1,5,1,1,2,2,1,2,2,1,2,2,3,3,1,70,5,1,26505.274038,27221.171194,2,68,15,15,5,"2007-2008"
"5684",47158,5,2,1,49,3,1,1,5,1,1,2,2,1,2,2,1,2,2,4,4,1,49,5,1,75479.639785,78103.146596,1,70,15,15,5,"2007-2008"
"5685",47159,5,2,2,47,5,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,1,49,4,1,84798.425353,84191.991971,1,60,9,9,4.24,"2007-2008"
"5693",47167,5,2,1,56,3,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,56,3,1,104240.230169,104430.826165,2,61,10,10,5,"2007-2008"
"5699",47173,5,2,2,56,2,2,1,4,1,1,2,2,1,2,2,1,2,2,2,2,2,56,4,1,12261.112306,12116.775062,1,60,9,9,4.2,"2007-2008"
"5701",47175,5,2,1,68,3,2,1,5,1,1,2,2,1,2,2,1,2,2,2,2,1,68,5,1,52939.841053,52278.53845,1,60,14,14,5,"2007-2008"
"5702",47176,5,2,1,74,3,2,1,4,1,1,2,2,1,2,2,1,2,2,2,2,2,70,4,1,30052.773793,29506.019829,1,60,6,6,1.83,"2007-2008"
"5705",47179,5,2,1,62,3,1,1,5,1,1,2,2,1,2,2,1,2,2,2,2,1,62,5,1,48104.99465,49231.290091,2,73,15,15,5,"2007-2008"
"5709",47183,5,2,2,37,3,2,1,5,1,1,2,2,1,2,2,1,2,2,4,4,1,47,4,1,57998.723198,58022.098679,1,60,15,15,4.84,"2007-2008"
"5712",47186,5,2,2,60,4,1,1,5,1,1,2,2,1,2,2,1,2,2,3,3,1,62,5,1,11011.910495,11266.810536,1,68,7,7,2.18,"2007-2008"
"5729",47203,5,2,1,73,4,2,1,5,1,1,2,2,1,2,2,1,2,2,2,2,2,66,5,1,9369.943317,10569.384187,1,74,9,9,4.29,"2007-2008"
"5742",47216,5,2,1,57,3,2,1,5,1,1,2,2,1,2,2,1,2,2,3,3,2,55,4,1,63806.113335,63922.778367,1,60,8,8,2.74,"2007-2008"
"5748",47222,5,2,2,66,2,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,1,66,1,1,5992.011661,5814.814791,1,60,5,5,1.46,"2007-2008"
"5756",47230,5,2,1,79,3,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,79,3,1,27844.157844,28048.032618,2,62,7,7,2.5,"2007-2008"
"5759",47233,5,2,2,61,1,1,1,1,1,2,2,2,2,2,2,2,2,2,7,7,2,61,1,1,5164.551295,5101.779274,2,72,5,5,0.65,"2007-2008"
"5769",47243,5,2,1,77,3,1,1,4,1,1,2,2,1,2,2,1,2,2,2,2,1,77,4,1,35245.138389,36197.095886,2,70,6,6,1.79,"2007-2008"
"5773",47247,5,2,1,33,1,2,2,1,1,2,2,2,2,2,2,2,2,2,5,5,1,33,1,1,25893.924489,26318.740471,1,59,7,7,1.66,"2007-2008"
"5780",47254,5,2,1,51,3,2,1,3,1,1,2,2,1,2,2,1,2,2,3,3,1,51,3,1,94535.825282,105297.594881,2,63,8,8,2.84,"2007-2008"
"5784",47258,5,2,1,61,4,1,1,2,1,1,2,2,1,2,2,1,2,2,5,5,1,61,2,1,7126.738729,7309.010239,1,68,15,15,4.14,"2007-2008"
"5791",47265,5,2,2,69,2,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,1,73,3,1,7277.593295,7177.028352,2,66,6,6,1.93,"2007-2008"
"5802",47276,5,2,2,76,3,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,1,76,4,1,42628.810514,41437.713967,2,60,9,9,4.29,"2007-2008"
"5810",47284,5,2,1,22,3,1,1,4,5,1,2,2,1,2,2,1,2,2,7,7,1,57,4,1,85535.31429,85097.647211,1,69,8,8,1.67,"2007-2008"
"5813",47287,5,2,2,22,2,1,2,3,1,2,2,2,1,2,2,2,2,2,3,3,2,22,3,1,20954.537726,21734.744229,2,72,6,6,1.88,"2007-2008"
"5824",47298,5,2,1,71,3,2,1,4,1,1,2,2,1,2,2,1,2,2,2,2,2,67,3,1,35083.638883,38599.172653,2,62,14,14,5,"2007-2008"
"5828",47302,5,2,1,41,1,1,1,4,1,1,2,2,1,2,2,1,2,2,6,6,2,33,2,1,19683.938361,20039.732294,2,66,15,15,4.58,"2007-2008"
"5830",47304,5,2,2,56,3,2,1,4,1,1,2,2,1,2,2,1,2,2,7,7,1,59,3,1,26707.170415,26622.344585,2,60,6,6,0.7,"2007-2008"
"5836",47310,5,2,2,67,3,1,1,4,1,1,2,2,1,2,2,1,2,2,3,3,1,70,5,1,52349.793194,56048.806311,2,68,15,15,5,"2007-2008"
"5839",47313,5,2,1,34,3,1,1,5,1,1,2,2,1,2,2,1,2,2,4,4,2,35,5,1,63492.392561,65143.96544,1,65,15,15,5,"2007-2008"
